citing_publisher,citing_year,cited_name,cited_total
CCC,2015,Martine Rife,1
CCC,2015,Mary Jo Reiff,1
CCC,2015,MaríaFernanda González Rojas,1
CCC,2015,Megan Mulder,1
CCC,2015,Melissa Rach,1
CCC,2015,Melody Bowdon,1
CCC,2015,Michael Mandelbaum,1
CCC,2015,Michael Pennell,1
CCC,2015,Michael Vastola,1
CCC,2015,Michael-John DePalma,1
CCC,2015,Michel Foucault,1
CCC,2015,Michelle Eble,1
CCC,2015,Mike Torbe,1
CCC,2015,Miriam Moore,1
CCC,2015,Mya Poe,1
CCC,2015,Nancy Martin,1
CCC,2015,Nancy Roundy Blyler,1
CCC,2015,NationalTaskForceonCivicLearningandDemocraticEngagement. nan,1
CCC,2015,Ned Rossiter,1
CCC,2015,Nick Pollard,1
CCC,2015,Noz Urbina,1
CCC,2015,Pat D’Arcy,1
CCC,2015,Patricia J. Campbell,1
CCC,2015,Peter Jones,1
CCC,2015,Peter Mortensen,1
CCC,2015,Peter Smith,1
CCC,2015,Philip Anderson,1
CCC,2015,Päivi Tynjälä,1
CCC,2015,Rachel Spilka,1
CCC,2015,Rahel Anne Bailie,1
CCC,2015,Rebecca Jacobsen,1
CCC,2015,Rebekka Andersen,1
CCC,2015,Richard Grusin,1
CCC,2015,Robert Atwan,1
CCC,2015,Robert J. Sternberg,1
CCC,2015,Robert Parker,1
CCC,2015,Ronda Leathers Dively,1
CCC,2015,Ruth Greenberg,1
CCC,2015,Scott De Wolfe,1
CCC,2015,Sharon Gibson,1
CCC,2015,Shevaun Watson,1
CCC,2015,Stephanie Vanderslice,1
CCC,2015,Stephen J. Rose,1
CCC,2015,Steve Parks,1
CCC,2015,Steven A. Siegelbaum,1
CCC,2015,Stuart Greene,1
CCC,2015,Talene Palvetzian,1
CCC,2015,Tamara Wilder,1
CCC,2015,Theo Leeuwen,1
CCC,2015,Thomas Barker,1
CCC,2015,Thomas M. Jessell,1
CCC,2015,Tia Scoffield Bowen,1
CCC,2015,Tiffany Rousculp,1
CCC,2015,Todd I. Lubart,1
CCC,2015,Tony Burgess,1
CCC,2015,Tyrell Brent Fenn,1
CCC,2015,Yi-Huey Guo,1
CCC,2016,Mike Palmquist,10
CCC,2016,Linda Adler-Kassner,6
CCC,2016,Ben McClelland,5
CCC,2016,Charles Schuster,5
CCC,2016,Daisy Zhuo,5
CCC,2016,Dana Mead,5
CCC,2016,David Bowen,5
CCC,2016,David Gilkey,5
CCC,2016,David Joliffe,5
CCC,2016,Eileen E. Schell,5
CCC,2016,Ginger Guardiola Smoak,5
CCC,2016,Kara Taczak,5
CCC,2016,Kathleen Kelly,5
CCC,2016,Kevin Mahoney,5
CCC,2016,Kevin Soter,5
CCC,2016,Kirk Sarell,5
CCC,2016,Laura H. Thomas,5
CCC,2016,Lil Brannon,5
CCC,2016,Lucy J. Troup,5
CCC,2016,Lynch Biniek,5
CCC,2016,M.Kevin Eagan,5
CCC,2016,Morton Shapiro,5
CCC,2016,Natalie Barnes,5
CCC,2016,Peter England,5
CCC,2016,Sarah Ryan,5
CCC,2016,Shirley Rose,5
CCC,2016,Zhang Liang,5
CCC,2016,Cynthia L. Selfe,4
CCC,2016,Jacqueline Rhodes,4
CCC,2016,Kathleen Blake Yancey,4
CCC,2016,Liane Robertson,4
CCC,2016,Tony Silva,4
CCC,2016,Zak Lancaster,4
CCC,2016,Bernadette N. Jaworsky,3
CCC,2016,Bruce W. Hardy,3
CCC,2016,Carl Whithaus,3
CCC,2016,Charles Moran,3
CCC,2016,Cheryl Geisler,3
CCC,2016,Clairece Booher Feagin,3
CCC,2016,Doug Downs,3
CCC,2016,Elizabeth Vander Lei,3
CCC,2016,Elizabeth Wardle,3
CCC,2016,Erec Smith,3
CCC,2016,Geneva Smitherman,3
CCC,2016,Jennifer Mercieca,3
CCC,2016,John Schilb,3
CCC,2016,John Stauffer,3
CCC,2016,Jonathan Alexander,3
CCC,2016,Kathleen Hall Jamieson,3
CCC,2016,Laura Aull,3
CCC,2016,Mark Halperin,3
CCC,2016,Mark Lawrence McPhail,3
CCC,2016,Moisés Damián Perales Escudero,3
CCC,2016,Nan Johnson,3
CCC,2016,Nancy Vogt,3
CCC,2016,Richard Johnson,3
CCC,2016,Steven Mailloux,3
CCC,2016,Ted Mellnik,3
CCC,2016,Terry Myers Zawacki,3
CCC,2016,Tony Wolk,3
CCC,2016,Adrian Blackledge,2
CCC,2016,Alastair Pennycook,2
CCC,2016,Andrew Bourelle,2
CCC,2016,Anis Bawarshi,2
CCC,2016,Ann Shea Bayer,2
CCC,2016,B. Larsen,2
CCC,2016,Barry M. Maid,2
CCC,2016,Belita Gordon,2
CCC,2016,Ben McCorkle,2
CCC,2016,Breanne K. Litts,2
CCC,2016,Brian Huot,2
CCC,2016,Brit Toven-Lindsey,2
CCC,2016,C. Gonzalez,2
CCC,2016,Cargile Cook,2
CCC,2016,Charles Lowe,2
CCC,2016,Charlotte R. Clark,2
CCC,2016,Claire Kramsch,2
CCC,2016,Cruz Ferreira,2
CCC,2016,Cynthia Coburn,2
CCC,2016,Damian Koshnick,2
CCC,2016,Danielle Nicole DeVoss,2
CCC,2016,David Carless,2
CCC,2016,David S. Fleming,2
CCC,2016,Deanna Dannels,2
CCC,2016,Deborah Minter,2
CCC,2016,Diane Tolis,2
CCC,2016,Dominique Sluijsmans Marjo,2
CCC,2016,Dorian A. Canelas,2
CCC,2016,Duane Roen,2
CCC,2016,Dylan William,2
CCC,2016,Elien Peeters,2
CCC,2016,Elizabeth Anne Daigle,2
CCC,2016,Elizabeth M. Willis,2
CCC,2016,Eric Schroeder,2
CCC,2016,Erica Rosenfeld Halverson,2
CCC,2016,Filip Dochy,2
CCC,2016,Frederick C. Berry,2
CCC,2016,Gerry Canavan,2
CCC,2016,Glenn Blalock,2
CCC,2016,H.I. McCubbin,2
CCC,2016,H.K. Christie,2
CCC,2016,H.Samy Alim,2
CCC,2016,Hadass Goldblatt,2
CCC,2016,Heng Hartse,2
CCC,2016,Ivy Kleinbart,2
CCC,2016,Jacqueline Brady,2
CCC,2016,Jacqueline Jones Royster,2
CCC,2016,James A. Slevin,2
CCC,2016,James Penny,2
CCC,2016,Jamie M. Joseph,2
CCC,2016,Janet Zepernick,2
CCC,2016,Jeffrey T. Grabill,2
CCC,2016,Jennifer Berdan,2
CCC,2016,Jeroen Merriënboer,2
CCC,2016,Jim Penny,2
CCC,2016,Joel H. Spring,2
CCC,2016,John M. Suozzi,2
CCC,2016,John Majewski,2
CCC,2016,John T. Guthrie,2
CCC,2016,John T. Powers,2
CCC,2016,John Trimbur,2
CCC,2016,Judith L. Gaynor,2
CCC,2016,Judy Goldfinch,2
CCC,2016,K.L. Ross,2
CCC,2016,Karen Gentemann,2
CCC,2016,Katharine Rodger,2
CCC,2016,Kathryn Stewart,2
CCC,2016,Kathy Charmaz,2
CCC,2016,Katrien Struyven,2
CCC,2016,Kay Halasek,2
CCC,2016,Kimberley Robinson Neary,2
CCC,2016,Laura J. Leiderman,2
CCC,2016,Laura R. Micciche,2
CCC,2016,Laura Saltz,2
CCC,2016,Linda S,2
CCC,2016,Lippi Green,2
CCC,2016,Lisa Brahms,2
CCC,2016,Lisa Langstraat,2
CCC,2016,Lorrie Ross,2
CCC,2016,Lynette Jacobs Priebe,2
CCC,2016,Marcia Curtis,2
CCC,2016,Margaretha Vergeer,2
CCC,2016,Megumi Taniguchi,2
CCC,2016,Michelle NavarreCleary,2
CCC,2016,Min-Zhan Lu,2
CCC,2016,Mindert Eiting,2
CCC,2016,Monica Stitt Berg,2
CCC,2016,Nancy Thompson,2
CCC,2016,Pamela A. Havice,2
CCC,2016,Patricia Donahue,2
CCC,2016,Patrick Onghena,2
CCC,2016,Patrick Smith,2
CCC,2016,Paul Kei Matsuda,2
CCC,2016,Paul R. Meyer,2
CCC,2016,Paula L. Domenici,2
CCC,2016,Raphael D. Rose,2
CCC,2016,Regina L.Garza Mitchell,2
CCC,2016,Richard Haswell,2
CCC,2016,Richard J. Stiggins,2
CCC,2016,Robert Ackerman,2
CCC,2016,Robert Morse,2
CCC,2016,Rochelle L. Rodrigo,2
CCC,2016,Roger Thompson,2
CCC,2016,Ryan Weber,2
CCC,2016,Sally Ann Hudson,2
CCC,2016,Sally M. Oran,2
CCC,2016,Sam J. Racine,2
CCC,2016,Sarah Perrault,2
CCC,2016,Saranna Thornton,2
CCC,2016,Scott Lloyd DeWitt,2
CCC,2016,Sherry Rankins-Robertson,2
CCC,2016,Shi Zhu,2
CCC,2016,Stephen Powell,2
CCC,2016,Steve Fisher,2
CCC,2016,Sue Doe,2
CCC,2016,Susan H. McLeod,2
CCC,2016,Susan Wright,2
CCC,2016,Susan Wyche-Smith,2
CCC,2016,Ted Blake,2
CCC,2016,Therese Kuhs,2
CCC,2016,Tony W. Cawthon,2
CCC,2016,Trevor Owens,2
CCC,2016,Vincent N. Pham,2
CCC,2016,William H. Zywiak,2
CCC,2016,William W. Doe,2
CCC,2016,A. Vázquez García,1
CCC,2016,Adriana Souza,1
CCC,2016,Albrecht Crane,1
CCC,2016,Allison Carr,1
CCC,2016,Alton L. Becker,1
CCC,2016,Amy L. Housley Gaffney,1
CCC,2016,Andrea Hernandez,1
CCC,2016,Andrea Lunsford,1
CCC,2016,Angela Crow,1
CCC,2016,Ann Lantz,1
CCC,2016,Anne CaseHalferty,1
CCC,2016,Anthony Tovatt,1
CCC,2016,Athena Athanasiou,1
CCC,2016,Boba M. Samuels,1
CCC,2016,Brian Street,1
CCC,2016,Bruce G. Barnett,1
CCC,2016,C. Lisa Nash,1
CCC,2016,Catherine Bankston,1
CCC,2016,Cathy Birkenstein,1
CCC,2016,Chiseri Strater,1
CCC,2016,Christopher Minnix,1
CCC,2016,Cristy Beemer,1
CCC,2016,D.N. Perkins,1
CCC,2016,Dana Chisnell,1
CCC,2016,Dana Ferris,1
CCC,2016,Danielle Endres,1
CCC,2016,Danielle Fouquette,1
CCC,2016,David J. Chalmers,1
CCC,2016,Dawn Shepherd,1
CCC,2016,Debra Hawhee,1
CCC,2016,Delli Carpini,1
CCC,2016,Dimitrius Milonakis,1
CCC,2016,Douglas Fisher,1
CCC,2016,Dressen Hammouda,1
CCC,2016,Dànielle Nicole DeVoss,1
CCC,2016,E. Mosqueira Rey,1
CCC,2016,Edward Finegan,1
CCC,2016,Elizabeth A. Wardle,1
CCC,2016,Elizabeth A. Williams,1
CCC,2016,Elizabeth H. Boquet,1
CCC,2016,Elizabeth MurakamiRamalho,1
CCC,2016,Ellen Cushman,1
CCC,2016,Emily Dowd,1
CCC,2016,Erik Jorgensen,1
CCC,2016,Etienne Wenger,1
CCC,2016,Frank Farmer,1
CCC,2016,Frankie Condon,1
CCC,2016,Gary Rhoades,1
CCC,2016,Gavriel Salomon,1
CCC,2016,Geoffrey Leech,1
CCC,2016,Gerald Graff,1
CCC,2016,Glazer Raymo,1
CCC,2016,Gregory J. Seigworth,1
CCC,2016,Hartmut Schröder,1
CCC,2016,Irene Clark,1
CCC,2016,J.A. Rice,1
CCC,2016,Jack T. Hanford,1
CCC,2016,Jane Higgins,1
CCC,2016,Janet Garufis,1
CCC,2016,Janet Zapernick,1
CCC,2016,Janna Fox,1
CCC,2016,Jean Williams,1
CCC,2016,Jennifer Craig,1
CCC,2016,Jennifer S. Furlong,1
CCC,2016,Jennifer Wells,1
CCC,2016,Jennifer Wingard,1
CCC,2016,Jessie Moore,1
CCC,2016,JoAnne Yates,1
CCC,2016,John Mascaro,1
CCC,2016,John R. Hayes,1
CCC,2016,Joseph Little,1
CCC,2016,Josipa Roksa,1
CCC,2016,Joyce Irene Middleton,1
CCC,2016,K. Inagaki,1
CCC,2016,Karen A. McClafferty,1
CCC,2016,Karen Nirn,1
CCC,2016,Karen Schriver,1
CCC,2016,Kathleen A. Moisiewicz,1
CCC,2016,Kathy Baxter,1
CCC,2016,Kathy Bushrow,1
CCC,2016,Kelli Cargile Cook,1
CCC,2016,Kim Lacey,1
CCC,2016,Krista Ratcliffe,1
CCC,2016,Kristine Hansen,1
CCC,2016,L. Lee Forsberg,1
CCC,2016,L.Michael White,1
CCC,2016,Larry W. Burton,1
CCC,2016,Lee Forsberg,1
CCC,2016,Les Perelman,1
CCC,2016,Lewick Wallace,1
CCC,2016,Libby Miles,1
CCC,2016,Lisa Bethel,1
CCC,2016,Luuk Waes,1
CCC,2016,M.Anne Britt,1
CCC,2016,Marcia Curtiss,1
CCC,2016,Margaret Bennett Walters,1
CCC,2016,Mark Johnson,1
CCC,2016,Marlene Scardamalia,1
CCC,2016,Martha L.A. Stassen,1
CCC,2016,Martin Bloom,1
CCC,2016,Mary Jo Reiff,1
CCC,2016,Matthew Brook O’Donnell,1
CCC,2016,Maureen Daly Goggin,1
CCC,2016,Maureen M. Hourigan,1
CCC,2016,Meg Carroll,1
CCC,2016,Meredith Zoetewey,1
CCC,2016,Michael D. Slater,1
CCC,2016,Michael Holzman,1
CCC,2016,Michael Salvo,1
CCC,2016,Michael Vastola,1
CCC,2016,Michel Lynn Muraski,1
CCC,2016,Michele Eodice,1
CCC,2016,Missy Watson,1
CCC,2016,Nancy Welch,1
CCC,2016,Nathaniel Rivers,1
CCC,2016,Neal Lerner,1
CCC,2016,Nick C. Ellis,1
CCC,2016,Nicole Brown,1
CCC,2016,Nicolette Mercer Clement,1
CCC,2016,Pamela Flash,1
CCC,2016,Patricia Stock,1
CCC,2016,Patricia Sullivan,1
CCC,2016,Paul Teske,1
CCC,2016,Peter Mortenson,1
CCC,2016,Peter R. White,1
CCC,2016,Peter Vandenberg,1
CCC,2016,Phil Hodkinson,1
CCC,2016,Philip M. McCarthy,1
CCC,2016,R.S. Woodworth,1
CCC,2016,Rachel Goldberg,1
CCC,2016,Rachel Riedner,1
CCC,2016,Richard Young,1
CCC,2016,Rita J. Kirshstein,1
CCC,2016,Rita Kirshstein,1
CCC,2016,Robert J. Wallender,1
CCC,2016,Rogina L. Scott,1
CCC,2016,Samantha SendaCook,1
CCC,2016,Samuel Dunietz,1
CCC,2016,Sandra Jones,1
CCC,2016,Sarah Bowles,1
CCC,2016,Sarah Stanley,1
CCC,2016,Scott A. Crossley,1
CCC,2016,Shaun Slattery,1
CCC,2016,Shirley K. Rose,1
CCC,2016,Starke Meyerring,1
CCC,2016,Stephen C. Levinson,1
CCC,2016,Stig Johansson,1
CCC,2016,Stuart Blythe,1
CCC,2016,Stuart Selber,1
CCC,2016,Susan C. Jarratt,1
CCC,2016,Susan Conrad,1
CCC,2016,Tamara Francis,1
CCC,2016,Teri Chavkin,1
CCC,2016,Theresa Hyland,1
CCC,2016,Thomas Rickert,1
CCC,2016,Timothy Dore,1
CCC,2016,Tony Scott,1
CCC,2016,V. Moret Bonillo,1
CCC,2016,Vander Wal,1
CCC,2016,William J,1
CCC,2016,Yameng Liu,1
CCC,2017,Elizabeth Wardle,5
CCC,2017,Anthony R. Petrosky,4
CCC,2017,Daniel T. DeMarte,4
CCC,2017,Dixie Goswami,4
CCC,2017,John Pell,4
CCC,2017,Pat Belanoff,4
CCC,2017,Victoria Clarke,4
CCC,2017,Anis Bawarshi,3
CCC,2017,Cynthia L. Selfe,3
CCC,2017,James E. Porter,3
CCC,2017,Kara Taczak,3
CCC,2017,Liane Robertson,3
CCC,2017,Anne Herrington,2
CCC,2017,Anne J. Herrington,2
CCC,2017,Arturo Yañez,2
CCC,2017,Augie Fleras,2
CCC,2017,Bridget Ng’andu,2
CCC,2017,Colin Lankshear,2
CCC,2017,Etienne Wenger,2
CCC,2017,George Semb,2
CCC,2017,Hilary E. Wyss,2
CCC,2017,Huu-ay-aht First Nation,2
CCC,2017,Jacqueline Rhodes,2
CCC,2017,Jacqueline Stevenson,2
CCC,2017,Jeff Corntassel,2
CCC,2017,Jeffrey M. Ringer,2
CCC,2017,Jennifer Wells,2
CCC,2017,Jody Shipka,2
CCC,2017,Joyce Rain Anderson,2
CCC,2017,Karrmen Crey,2
CCC,2017,Lee Forsberg,2
CCC,2017,Lorelei Lingard,2
CCC,2017,Lucie Olbrechts-Tyteca,2
CCC,2017,Michele Valiquette,2
CCC,2017,Pam Johnson,2
CCC,2017,Patricia A. Sullivan,2
CCC,2017,Rose Gubele,2
CCC,2017,Sarah Harasym,2
CCC,2017,Stefan Eriksson,2
CCC,2017,Tatiana Teslenko,2
CCC,2017,Theresa Garvin,2
CCC,2017,Thomas N. Huckin,2
CCC,2017,Vander Lei,2
CCC,2017,Walter Mignolo,2
CCC,2017,Adrian J. Wurr,1
CCC,2017,Alan Price,1
CCC,2017,Alex McLeod,1
CCC,2017,Amy A. Zenger,1
CCC,2017,Amy Stornaiuolo,1
CCC,2017,Andrew Saultz,1
CCC,2017,Andrew W. Lehren,1
CCC,2017,Anita Hill Signifyin,1
CCC,2017,Ann R. Hawkins,1
CCC,2017,Anne-Marie Womack,1
CCC,2017,Anselm L. Strauss,1
CCC,2017,Antonio Damasio,1
CCC,2017,Arnoldo Garcia,1
CCC,2017,Barbara A. Heifferon,1
CCC,2017,Barbara Sherr Roswell,1
CCC,2017,Brenda Jo Brueggemann,1
CCC,2017,Bruce Horner,1
CCC,2017,Bryan Trabold,1
CCC,2017,Carolyn Calloway Thomas,1
CCC,2017,Catherine Schryner,1
CCC,2017,Charles G. Salas,1
CCC,2017,Charles Moran,1
CCC,2017,Chris Hamel,1
CCC,2017,Christine M. Tardy,1
CCC,2017,Christopher Murray,1
CCC,2017,Cinthia Gannett,1
CCC,2017,Cynthia Lewiecki Wilson,1
CCC,2017,Darlene Grant,1
CCC,2017,David Jolliffe,1
CCC,2017,David Kirkland,1
CCC,2017,De Certeau,1
CCC,2017,De Landa,1
CCC,2017,Debra Hawhee,1
CCC,2017,Don Slater,1
CCC,2017,Donaldo Macedo,1
CCC,2017,Douglas R. Parks,1
CCC,2017,Duane Roen,1
CCC,2017,Elaine Richardson,1
CCC,2017,Eli Goldblatt,1
CCC,2017,Elizabeth Tryon,1
CCC,2017,Ellen Cushman,1
CCC,2017,Eugene Thacker,1
CCC,2017,Feldmeier White,1
CCC,2017,Ford Fessenden,1
CCC,2017,Francisco J. Varela,1
CCC,2017,Franny Howes,1
CCC,2017,Félix Guattari,1
CCC,2017,Geoffrey Sirc,1
CCC,2017,George D. Kuh,1
CCC,2017,Gesa E. Kirsch,1
CCC,2017,Girls Club America. Changing Lives,1
CCC,2017,Glen McClish,1
CCC,2017,Glynda Hull,1
CCC,2017,Harold Rosen,1
CCC,2017,Ilya Prigogine,1
CCC,2017,Inc Achieve,1
CCC,2017,J.A. Rice,1
CCC,2017,Jacqueline Jones Royster,1
CCC,2017,James Scott Johnston,1
CCC,2017,Janet Carlson,1
CCC,2017,Jeanne Po,1
CCC,2017,Jeannie C,1
CCC,2017,Jeff Marx,1
CCC,2017,Jeff T. Grabill,1
CCC,2017,Jessica Enoch,1
CCC,2017,Jim Uhl,1
CCC,2017,John Crowther,1
CCC,2017,John V. Moore,1
CCC,2017,Johndan Johnson-Eilola,1
CCC,2017,Johnson Cheu,1
CCC,2017,Jonathan Alexander,1
CCC,2017,Jonathan Hys,1
CCC,2017,Jordynn Jack,1
CCC,2017,Joshua Gunn,1
CCC,2017,Josipa Roksa,1
CCC,2017,Julie Nelson Christoph,1
CCC,2017,Kara Poe Alexander,1
CCC,2017,Karen Strohm Kitchener,1
CCC,2017,Kate Ronald,1
CCC,2017,Kathleen Dunn De Mers,1
CCC,2017,Katie Clinton,1
CCC,2017,Lakota Belief,1
CCC,2017,Lance B. Kurke,1
CCC,2017,Larry S. Liebovitch,1
CCC,2017,Laura R.,1
CCC,2017,Laura R. Micciche,1
CCC,2017,Laurie Cella,1
CCC,2017,Laurie Grobman,1
CCC,2017,Linda Feldmeier White,1
CCC,2017,Liz Rohan,1
CCC,2017,Lois E. Horton,1
CCC,2017,Looking Horse,1
CCC,2017,Lori L. Tharps,1
CCC,2017,Lorimer Leonard,1
CCC,2017,Lucille Parkinson McCarthy,1
CCC,2017,Martha Dowsley,1
CCC,2017,Mary Hamilton,1
CCC,2017,Mary Kalantzis,1
CCC,2017,Masataka Okabe,1
CCC,2017,Mastin Prinsloo,1
CCC,2017,Michael J. Michaud,1
CCC,2017,Michael L. Smith,1
CCC,2017,Michael Salvo,1
CCC,2017,Michael Vastola,1
CCC,2017,Mike Urban,1
CCC,2017,Myke Fulton,1
CCC,2017,Nancy Martin,1
CCC,2017,Natan Sznaider,1
CCC,2017,Nelson Graff,1
CCC,2017,Nick Pollard,1
CCC,2017,Pat Smart,1
CCC,2017,Patricia A. Dunn,1
CCC,2017,Patricia Sullivan,1
CCC,2017,Pauline Nugent,1
CCC,2017,Peggy O’Neill,1
CCC,2017,Peter Elbow,1
CCC,2017,Phil Hodkinson,1
CCC,2017,Philip M. Anderson,1
CCC,2017,Phillip Anderson,1
CCC,2017,Print Emens,1
CCC,2017,Rachel Swords,1
CCC,2017,Raymond C. Hawkins,1
CCC,2017,Rebecca Powell,1
CCC,2017,Rebecca S. Nowacek,1
CCC,2017,Rebecca Zantjer,1
CCC,2017,Richard H. Haswell,1
CCC,2017,Robert Bridges,1
CCC,2017,Ryan P. Weber,1
CCC,2017,Sara Bachman Hammig,1
CCC,2017,Shannon Madden,1
CCC,2017,Sharon Calhoon,1
CCC,2017,Sherry Lee Linkon,1
CCC,2017,Shuhong Li,1
CCC,2017,Silvia M. Bigatti,1
CCC,2017,Spike Lee,1
CCC,2017,Standing Bear,1
CCC,2017,Stanley Scarpati,1
CCC,2017,Stuart A. Selber,1
CCC,2017,Suresh Canagarajah,1
CCC,2017,Susan C. Jarratt,1
CCC,2017,Susanmarie Harrington,1
CCC,2017,Tamar Lewin,1
CCC,2017,Thomas Rickert,1
CCC,2017,Tony Burgess,1
CCC,2017,U. Nebraska P,1
CCC,2017,by James R.Walker Ritual,1
CCC,2018,Irwin Weiser,5
CCC,2018,Angela Geosits,4
CCC,2018,Anselm L. Strauss,4
CCC,2018,Dana L. Driscoll,4
CCC,2018,Elizabeth A. Wardle,4
CCC,2018,Felix Guattari,4
CCC,2018,Howard Tinberg,4
CCC,2018,John Russo,4
CCC,2018,Juliet M. Corbin,4
CCC,2018,Rich Rice,4
CCC,2018,Sherry Lee Linkon,4
CCC,2018,Amos Paran,3
CCC,2018,Andrea A. Lunsford,3
CCC,2018,Angel Lin,3
CCC,2018,Enric Llurda,3
CCC,2018,Jessica Williams,3
CCC,2018,John Trimbur,3
CCC,2018,Lindsey Ives,3
CCC,2018,Luciana C.,3
CCC,2018,Peter Elbow,3
CCC,2018,Shu-Wen Lan,3
CCC,2018,Stephanie Lindemann,3
CCC,2018,Tatsuya Taguchi,3
CCC,2018,Tony Scott,3
CCC,2018,William H. Thelin,3
CCC,2018,Annette Shelby,2
CCC,2018,Christy Horn,2
CCC,2018,Dale H. Schunk,2
CCC,2018,Edward Elliott,2
CCC,2018,Elizabeth Wardle,2
CCC,2018,Gary Rhoades,2
CCC,2018,George Dugdale,2
CCC,2018,Giovanni Valiante,2
CCC,2018,Ian Watt,2
CCC,2018,Jennifer Trainor,2
CCC,2018,Lisa Ede,2
CCC,2018,Michele Lamont,2
CCC,2018,Susanna Thornton,2
CCC,2018, Beaugrande,1
CCC,2018,Alberta M. Gloria,1
CCC,2018,Anne Ruggles Gere,1
CCC,2018,Anthony De Jesús,1
CCC,2018,Anthony Petrosky,1
CCC,2018,Avram Blum,1
CCC,2018,Barbara Sherr Roswell,1
CCC,2018,Bianca Falbo,1
CCC,2018,Brenda Jo Brueggemann,1
CCC,2018,Brian McNely,1
CCC,2018,Bridget Ng’andu,1
CCC,2018,Bruce Herzberg,1
CCC,2018,Bruce Horner,1
CCC,2018,Cathy Birkenstein,1
CCC,2018,Cayce Boyle,1
CCC,2018,Cheryl Geisler,1
CCC,2018,Cornel West,1
CCC,2018,Cynthia Lewiecki Wilson,1
CCC,2018,Danielle Nicole DeVoss,1
CCC,2018,Donna R. Addis,1
CCC,2018,Edwin R. Steinberg,1
CCC,2018,Eileen Erwin,1
CCC,2018,Elizabeth Tryon,1
CCC,2018,Erica Lennard,1
CCC,2018,Ernesto R. Escoto,1
CCC,2018,Gail Boldt,1
CCC,2018,Gary Orfield,1
CCC,2018,Geoffrey Bowker,1
CCC,2018,Gesa E. Kirsch,1
CCC,2018,Grace Wetzel,1
CCC,2018,Greta Weber,1
CCC,2018,Haas Dyson,1
CCC,2018,Jack Selzer,1
CCC,2018,Jacqueline Rhoads,1
CCC,2018,Jacqueline Rhodes,1
CCC,2018,James H. Conrad,1
CCC,2018,James Porter,1
CCC,2018,James R.Griesemer,1
CCC,2018,James Zebroski,1
CCC,2018,Jean C. Williams,1
CCC,2018,Jean Lave,1
CCC,2018,Jeff Gingerich,1
CCC,2018,Jeff Rice,1
CCC,2018,Jeff Strohl,1
CCC,2018,Jessica Silver-Greenberg,1
CCC,2018,Jo Mackiewicz,1
CCC,2018,Jody Shipka,1
CCC,2018,Joel Westheimer,1
CCC,2018,John Elder,1
CCC,2018,John K. DiTiberio,1
CCC,2018,John R. Hayes,1
CCC,2018,John Schilb,1
CCC,2018,Jonathan Alexander,1
CCC,2018,Jonathan Rosa,1
CCC,2018,Joy Ritchie,1
CCC,2018,Justin Lohr,1
CCC,2018,Kate Clinton,1
CCC,2018,Katie Clinton Afterword,1
CCC,2018,Kimme Hea,1
CCC,2018,Kristine Hansen,1
CCC,2018,Leanna R. Hall,1
CCC,2018,Lee Odell,1
CCC,2018,Linda Flower,1
CCC,2018,Lisa Mastrangelo,1
CCC,2018,Lucie Olbrechts-Tyteca,1
CCC,2018,Lynn M. McAlister,1
CCC,2018,M. Weiser,1
CCC,2018,Marc Jegers,1
CCC,2018,Maria Carolina,1
CCC,2018,Marlene Scardamalia,1
CCC,2018,Mary P. Sheridan,1
CCC,2018,Matthew Abraham,1
CCC,2018,Melanie Yergeau,1
CCC,2018,Michael Cole,1
CCC,2018,Michael Holzman,1
CCC,2018,Nathaniel Rivers,1
CCC,2018,Olga Solovova,1
CCC,2018,Pamela Takayoshi,1
CCC,2018,Pat Schnack,1
CCC,2018,Paul Matthews,1
CCC,2018,Peter Mortensen,1
CCC,2018,Rachael W. Shah,1
CCC,2018,Reichert Powell,1
CCC,2018,Richard Blot,1
CCC,2018,SenateCommittee StudentEnglish,1
CCC,2018,Sibylle Gruber,1
CCC,2018,Smith Taylor,1
CCC,2018,Sonja Wiedenhaupt,1
CCC,2018,Stanley Fish,1
CCC,2018,Stephen Shane,1
CCC,2018,Stephen Witte,1
CCC,2018,StrikeDebtandOccupyWallStreet nan,1
CCC,2018,Susan Leigh Star,1
CCC,2018,Susan M.,1
CCC,2018,Susan Robbins Wolfe,1
CCC,2018,Theresa J. Enos,1
CCC,2018,Tuhiwai Smith,1
CCC,2018,Ty Hollett,1
CCC,2018,William Ury,1
CCC,2018,Wolff-Michael Roth,1
College English,2013,Edward White,20
College English,2013,Lynn Bloom,20
College English,2013,Cheryl Glenn,16
College English,2013,Andy Kanengiser,15
College English,2013,Min-Zhan Lu,15
College English,2013,Peter Elbow,15
College English,2013,John Carlos,10
College English,2013,Mike Rose,10
College English,2013,Victor Villanueva,10
College English,2013,Anna Margolin,9
College English,2013,David Bartholomae,9
College English,2013,Kenneth Burke,9
College English,2013,Patricia Bizzell,9
College English,2013,Scott Lyons,9
College English,2013,Shannon Carter,9
College English,2013,Bruce Horner,8
College English,2013,Cecilia Hendricks,8
College English,2013,John Schilb,8
College English,2013,Xin Gale,8
College English,2013,Ellen Cushman,7
College English,2013,John Logie,7
College English,2013,Kelly Ritter,7
College English,2013,Lawrence Lessig,7
College English,2013,Steve Westbrook,7
College English,2013,Walter Mignolo,7
College English,2013,nan Aesop,7
College English,2013,Collin Brooke,6
College English,2013,Gesa E. Kirsch,6
